OrderID,City,Zone,Timestamp,TimeBlock,DemandIndex,FuelPrice,TrafficIndex,Distance_km,Price,Cost,Profit,PredictedPrice,PredictedProfit
BANG9340,Bangalore,North,01-09-2025 14:51,Afternoon,86,106.72,0.58,4.41,118.0,97.46,20.54,117.91,20.54
BANG9341,Bangalore,East,30-08-2025 07:22,Morning,86,106.52,0.72,7.5,148.72,128.26,20.46,148.76,20.42
BANG9342,Bangalore,West,01-09-2025 03:59,Night,69,106.78,0.72,9.6,172.5,149.39,23.11,172.49,23.14
BANG9343,Bangalore,West,31-08-2025 14:15,Afternoon,68,106.64,0.51,7.34,147.11,126.72,20.39,147.12,20.47
BANG9344,Bangalore,South,31-08-2025 22:46,Night,41,106.5,0.85,10.69,172.74,160.15,12.59,172.73,12.55
BANG9345,Bangalore,South,02-09-2025 22:07,Night,64,106.71,0.99,7.6,150.61,129.35,21.26,150.6,21.36
BANG9346,Bangalore,West,01-09-2025 23:04,Night,61,106.54,0.54,9.61,170.49,149.37,21.12,170.4,21.12
BANG9347,Bangalore,North,01-09-2025 13:53,Afternoon,54,106.52,0.72,11.28,175.27,166.06,9.21,175.31,9.12
BANG9348,Bangalore,East,02-09-2025 08:30,Morning,85,106.55,0.62,14.43,211.06,197.58,13.48,210.97,13.46
BANG9349,Bangalore,North,02-09-2025 05:30,Night,74,106.75,0.68,5.69,120.56,110.28,10.28,120.62,10.2
BANG9350,Bangalore,East,01-09-2025 06:52,Morning,50,106.58,0.66,13.8,207.89,191.29,16.6,207.93,16.67
BANG9351,Bangalore,West,31-08-2025 04:51,Night,63,106.76,0.9,4.24,110.15,95.78,14.37,110.1,14.37
BANG9352,Bangalore,Central,31-08-2025 22:27,Night,72,106.59,0.69,12.21,199.39,175.4,23.99,199.35,24.06
BANG9353,Bangalore,West,02-09-2025 15:51,Afternoon,49,106.55,0.73,9.9,172.7,152.28,20.42,172.66,20.35
BANG9354,Bangalore,East,30-08-2025 02:26,Night,67,106.67,0.61,4.43,118.1,97.64,20.46,118.0,20.38
BANG9355,Bangalore,South,02-09-2025 02:16,Night,46,106.77,0.93,5.54,127.59,108.78,18.81,127.67,18.85
BANG9356,Bangalore,South,02-09-2025 18:59,Evening,58,106.71,0.82,12.35,192.1,176.86,15.24,192.19,15.23
BANG9357,Bangalore,North,02-09-2025 17:38,Afternoon,85,106.65,0.84,8.4,143.66,137.32,6.34,143.6,6.36
BANG9358,Bangalore,South,30-08-2025 05:58,Night,89,106.52,0.72,8.97,161.03,142.96,18.07,161.08,18.0
BANG9359,Bangalore,South,30-08-2025 08:44,Morning,80,106.66,0.78,9.34,166.36,146.73,19.63,166.32,19.63
BANG9360,Bangalore,East,01-09-2025 17:43,Afternoon,73,106.55,0.84,13.13,201.6,184.58,17.02,201.56,16.96
BANG9361,Bangalore,South,02-09-2025 21:51,Evening,40,106.73,0.95,4.64,124.28,99.76,24.52,124.23,24.51
BANG9362,Bangalore,East,30-08-2025 04:26,Night,60,106.78,0.86,10.4,167.31,157.39,9.92,167.34,9.88
BANG9363,Bangalore,South,02-09-2025 18:44,Evening,53,106.67,0.89,9.1,166.12,144.34,21.78,166.06,21.78
BANG9364,Bangalore,West,30-08-2025 02:33,Night,78,106.75,0.63,11.48,187.06,168.18,18.88,187.1,18.83
BANG9365,Bangalore,Central,01-09-2025 18:57,Evening,81,106.53,0.61,12.52,190.84,178.46,12.38,190.77,12.4
BANG9366,Bangalore,Central,30-08-2025 12:13,Afternoon,40,106.63,0.83,10.3,179.39,156.32,23.07,179.37,23.04
BANG9367,Bangalore,East,31-08-2025 03:38,Night,73,106.71,0.78,8.76,164.85,140.95,23.9,164.88,23.92
BANG9368,Bangalore,East,01-09-2025 06:44,Morning,71,106.54,0.56,14.26,210.36,195.87,14.49,210.42,14.57
BANG9369,Bangalore,Central,01-09-2025 10:19,Morning,84,106.61,0.57,9.57,173.5,149.0,24.5,173.56,24.45
BANG9370,Bangalore,East,31-08-2025 18:17,Evening,40,106.79,0.97,11.95,197.78,172.9,24.88,197.72,24.85
BANG9371,Bangalore,Central,02-09-2025 02:14,Night,86,106.78,0.92,9.5,162.98,148.39,14.59,162.99,14.51
BANG9372,Bangalore,West,02-09-2025 01:48,Night,45,106.54,0.62,8.05,158.03,133.77,24.26,158.07,24.26
BANG9373,Bangalore,Central,31-08-2025 08:53,Morning,59,106.56,0.75,9.71,165.02,150.38,14.64,165.0,14.68
BANG9374,Bangalore,North,31-08-2025 15:30,Afternoon,65,106.68,0.7,8.94,162.32,142.74,19.58,162.27,19.53
BANG9375,Bangalore,North,31-08-2025 20:02,Evening,82,106.73,0.58,5.97,128.07,113.06,15.01,128.09,14.95
BANG9376,Bangalore,South,02-09-2025 08:51,Morning,52,106.8,0.95,9.44,156.84,147.8,9.04,156.76,9.06
BANG9377,Bangalore,West,30-08-2025 12:18,Afternoon,44,106.73,0.62,13.27,191.09,186.06,5.03,191.05,5.06
BANG9378,Bangalore,North,30-08-2025 06:20,Morning,47,106.55,0.68,10.27,172.54,155.98,16.56,172.57,16.47
BANG9379,Bangalore,West,01-09-2025 15:09,Afternoon,46,106.58,0.95,12.07,179.21,173.99,5.22,179.26,5.23
BANG9380,Bangalore,South,31-08-2025 15:15,Afternoon,83,106.77,0.95,9.61,157.29,149.48,7.81,157.26,7.8
BANG9381,Bangalore,Central,30-08-2025 21:11,Evening,87,106.63,0.55,4.39,116.96,97.22,19.74,116.97,19.73
BANG9382,Bangalore,South,02-09-2025 13:24,Afternoon,83,106.79,0.88,5.47,122.16,108.1,14.06,122.08,14.01
BANG9383,Bangalore,North,02-09-2025 23:15,Night,87,106.54,0.62,13.67,207.5,189.97,17.53,207.52,17.49
BANG9384,Bangalore,West,30-08-2025 12:41,Afternoon,84,106.65,0.97,5.4,127.09,107.32,19.77,127.08,19.87
BANG9385,Bangalore,North,01-09-2025 12:42,Afternoon,79,106.79,0.52,3.9,108.21,92.4,15.81,108.23,15.83
BANG9386,Bangalore,East,30-08-2025 01:59,Night,84,106.52,0.98,13.73,199.51,190.56,8.95,199.44,8.86
BANG9387,Bangalore,East,02-09-2025 09:55,Morning,66,106.63,0.93,8.75,146.07,140.82,5.25,146.15,5.26
BANG9388,Bangalore,Central,30-08-2025 20:19,Evening,52,106.73,0.77,9.29,162.16,146.26,15.9,162.19,15.87
BANG9389,Bangalore,West,01-09-2025 00:56,Night,67,106.6,0.61,13.08,208.52,184.1,24.42,208.45,24.4
BANG9390,Bangalore,East,01-09-2025 13:02,Afternoon,62,106.57,0.93,6.75,133.91,120.78,13.13,133.98,13.18
BANG9391,Bangalore,Central,01-09-2025 01:42,Night,53,106.76,0.63,13.48,205.11,188.18,16.93,205.19,16.9
BANG9392,Bangalore,East,30-08-2025 12:48,Afternoon,88,106.57,0.54,14.51,204.71,198.38,6.33,204.64,6.31
BANG9393,Bangalore,West,01-09-2025 22:54,Night,74,106.61,0.73,11.73,192.11,170.6,21.51,192.1,21.54
BANG9394,Bangalore,South,31-08-2025 12:59,Afternoon,60,106.61,0.94,14.45,209.2,197.8,11.4,209.26,11.47
BANG9395,Bangalore,West,30-08-2025 10:10,Morning,45,106.67,0.56,6.6,141.71,119.34,22.37,141.69,22.29
BANG9396,Bangalore,East,01-09-2025 20:26,Evening,85,106.7,0.84,12.17,190.36,175.05,15.31,190.29,15.41
BANG9397,Bangalore,East,01-09-2025 02:39,Night,48,106.77,0.87,5.28,127.21,106.18,21.03,127.16,21.13
BANG9398,Bangalore,West,02-09-2025 00:07,Night,70,106.55,0.9,10.32,179.63,156.48,23.15,179.66,23.19
BANG9399,Bangalore,Central,02-09-2025 20:19,Evening,60,106.69,0.77,3.93,116.62,92.65,23.97,116.65,24.01
BANG9400,Bangalore,Central,02-09-2025 20:33,Evening,42,106.53,0.59,5.95,133.82,112.76,21.06,133.84,21.09
BANG9401,Bangalore,West,02-09-2025 00:21,Night,72,106.54,0.88,13.07,204.96,183.97,20.99,204.92,21.04
BANG9402,Bangalore,East,31-08-2025 06:26,Morning,61,106.79,0.95,8.57,150.89,139.1,11.79,150.94,11.79
BANG9403,Bangalore,West,01-09-2025 13:47,Afternoon,69,106.51,0.59,13.75,202.76,190.76,12.0,202.83,12.03
BANG9404,Bangalore,North,30-08-2025 00:48,Night,81,106.76,0.51,4.03,106.25,93.68,12.57,106.34,12.54
BANG9405,Bangalore,Central,02-09-2025 20:10,Evening,79,106.52,0.53,14.56,221.1,198.86,22.24,221.14,22.2
BANG9406,Bangalore,Central,01-09-2025 07:50,Morning,76,106.77,0.81,4.67,107.24,100.08,7.16,107.21,7.14
BANG9407,Bangalore,West,01-09-2025 10:26,Morning,60,106.7,0.94,3.06,98.5,83.95,14.55,98.46,14.49
BANG9408,Bangalore,North,30-08-2025 05:23,Night,72,106.64,0.54,14.19,201.08,195.22,5.86,201.17,5.94
BANG9409,Bangalore,West,02-09-2025 06:43,Morning,58,106.71,0.84,14.06,208.18,193.96,14.22,208.16,14.24
BANG9410,Bangalore,Central,02-09-2025 01:39,Night,85,106.72,0.96,3.38,110.04,87.16,22.88,109.95,22.81
BANG9411,Bangalore,South,30-08-2025 19:16,Evening,82,106.52,0.67,7.33,148.16,126.56,21.6,148.12,21.54
BANG9412,Bangalore,Central,31-08-2025 21:21,Evening,68,106.53,0.74,10.46,163.7,157.86,5.84,163.7,5.8
BANG9413,Bangalore,North,30-08-2025 21:15,Evening,89,106.6,0.72,5.42,126.3,107.5,18.8,126.32,18.86
BANG9414,Bangalore,East,01-09-2025 08:40,Morning,63,106.65,0.59,14.58,222.18,199.12,23.06,222.24,23.03
BANG9415,Bangalore,South,31-08-2025 23:20,Night,82,106.5,0.57,14.59,209.31,199.15,10.16,209.25,10.18
BANG9416,Bangalore,West,02-09-2025 04:53,Night,69,106.77,0.82,3.06,92.03,83.98,8.05,92.05,8.0
BANG9417,Bangalore,East,31-08-2025 23:38,Night,89,106.51,0.64,12.42,193.53,177.46,16.07,193.46,16.12
BANG9418,Bangalore,East,30-08-2025 11:22,Morning,60,106.68,1.0,4.43,118.72,97.64,21.08,118.76,21.02
BANG9419,Bangalore,East,31-08-2025 14:26,Afternoon,67,106.59,0.54,12.83,196.27,181.6,14.67,196.18,14.75
BANG9420,Bangalore,Central,01-09-2025 20:31,Evening,83,106.56,0.59,14.76,211.26,200.88,10.38,211.25,10.44
BANG9421,Bangalore,South,31-08-2025 20:37,Evening,87,106.72,0.68,6.47,140.75,118.06,22.69,140.75,22.73
BANG9422,Bangalore,Central,02-09-2025 17:41,Afternoon,84,106.72,0.85,5.23,118.76,105.66,13.1,118.73,13.16
BANG9423,Bangalore,South,02-09-2025 00:48,Night,43,106.74,0.58,4.22,111.46,95.57,15.89,111.36,15.88
BANG9424,Bangalore,East,30-08-2025 08:57,Morning,54,106.71,0.93,5.28,129.11,106.16,22.95,129.05,23.04
BANG9425,Bangalore,East,02-09-2025 18:44,Evening,76,106.57,0.93,7.5,149.28,128.28,21.0,149.34,21.01
BANG9426,Bangalore,Central,02-09-2025 07:28,Morning,68,106.66,0.61,13.17,198.18,185.03,13.15,198.17,13.06
BANG9427,Bangalore,Central,30-08-2025 02:22,Night,62,106.55,0.62,9.06,149.54,143.88,5.66,149.5,5.68
BANG9428,Bangalore,East,01-09-2025 19:44,Evening,79,106.69,0.81,13.93,198.05,192.64,5.41,198.04,5.45
BANG9429,Bangalore,West,31-08-2025 23:38,Night,65,106.7,0.59,5.39,124.43,107.25,17.18,124.36,17.12
BANG9430,Bangalore,South,01-09-2025 20:24,Evening,46,106.65,0.91,10.74,168.53,160.73,7.8,168.56,7.78
BANG9431,Bangalore,Central,31-08-2025 14:49,Afternoon,50,106.51,0.99,6.2,125.03,115.26,9.77,125.0,9.7
BANG9432,Bangalore,Central,30-08-2025 09:27,Morning,57,106.78,0.64,8.27,153.48,136.09,17.39,153.41,17.35
BANG9433,Bangalore,West,01-09-2025 07:11,Morning,41,106.65,0.55,10.61,168.78,159.43,9.35,168.71,9.44
BANG9434,Bangalore,East,02-09-2025 17:16,Afternoon,77,106.52,0.71,4.82,112.59,101.46,11.13,112.5,11.18
BANG9435,Bangalore,West,02-09-2025 09:28,Morning,44,106.74,0.9,12.16,194.22,174.97,19.25,194.16,19.24
BANG9436,Bangalore,East,30-08-2025 03:35,Night,69,106.79,0.75,14.27,207.09,196.1,10.99,207.17,10.99
BANG9437,Bangalore,South,02-09-2025 15:50,Afternoon,81,106.77,0.53,5.72,123.46,110.58,12.88,123.45,12.92
BANG9438,Bangalore,West,30-08-2025 05:31,Night,56,106.77,0.63,12.74,201.46,180.78,20.68,201.37,20.6
BANG9439,Bangalore,North,02-09-2025 02:55,Night,58,106.74,0.81,9.18,151.44,145.17,6.27,151.53,6.31
BANG9440,Bangalore,North,01-09-2025 23:14,Night,75,106.62,0.79,5.67,121.58,110.01,11.57,121.56,11.53
BANG9441,Bangalore,Central,30-08-2025 21:19,Evening,48,106.75,0.94,14.14,217.12,194.78,22.34,217.14,22.35
BANG9442,Bangalore,East,02-09-2025 14:01,Afternoon,73,106.72,0.92,12.49,190.55,178.26,12.29,190.47,12.37
BANG9443,Bangalore,Central,30-08-2025 10:53,Morning,51,106.66,0.96,6.34,136.47,116.73,19.74,136.57,19.65
BANG9444,Bangalore,West,01-09-2025 04:00,Night,61,106.7,0.52,4.72,110.95,100.55,10.4,110.89,10.3
BANG9445,Bangalore,South,01-09-2025 12:20,Afternoon,43,106.57,0.53,4.09,109.31,94.18,15.13,109.29,15.2
BANG9446,Bangalore,North,30-08-2025 08:45,Morning,62,106.79,0.94,9.11,152.98,144.5,8.48,152.98,8.48
BANG9447,Bangalore,Central,01-09-2025 16:28,Afternoon,70,106.71,0.63,7.26,141.95,125.95,16.0,142.01,16.04
BANG9448,Bangalore,East,02-09-2025 15:18,Afternoon,69,106.62,0.57,14.97,227.02,203.01,24.01,226.92,23.92
BANG9449,Bangalore,North,01-09-2025 14:04,Afternoon,77,106.6,0.59,6.24,133.23,115.7,17.53,133.29,17.48
BANG9450,Bangalore,South,01-09-2025 17:38,Afternoon,73,106.72,0.94,8.28,158.75,136.16,22.59,158.67,22.64
BANG9451,Bangalore,North,02-09-2025 08:36,Morning,46,106.74,0.98,13.45,204.69,187.87,16.82,204.7,16.86
BANG9452,Bangalore,Central,30-08-2025 12:44,Afternoon,88,106.66,0.57,12.18,193.45,175.13,18.32,193.39,18.41
BANG9453,Bangalore,Central,30-08-2025 11:52,Morning,74,106.74,0.53,5.5,129.12,108.37,20.75,129.05,20.84
BANG9454,Bangalore,East,30-08-2025 12:27,Afternoon,44,106.58,0.71,7.77,138.82,130.99,7.83,138.76,7.76
BANG9455,Bangalore,Central,30-08-2025 03:43,Night,82,106.57,0.58,10.37,179.64,156.98,22.66,179.73,22.75
BANG9456,Bangalore,North,30-08-2025 04:57,Night,80,106.74,0.55,10.41,178.27,157.47,20.8,178.19,20.79
BANG9457,Bangalore,North,30-08-2025 22:12,Night,71,106.62,0.89,13.43,211.96,187.61,24.35,211.99,24.42
BANG9458,Bangalore,Central,30-08-2025 07:11,Morning,71,106.63,0.91,10.76,173.3,160.92,12.38,173.36,12.44
BANG9459,Bangalore,Central,01-09-2025 12:20,Afternoon,66,106.66,0.55,9.78,156.64,151.13,5.51,156.55,5.46
BANG9460,Bangalore,East,30-08-2025 04:50,Night,65,106.75,0.93,14.97,210.58,203.08,7.5,210.59,7.54
BANG9461,Bangalore,West,01-09-2025 07:15,Morning,89,106.73,0.82,8.39,153.65,137.27,16.38,153.57,16.47
BANG9462,Bangalore,East,02-09-2025 11:29,Morning,40,106.52,0.94,5.03,111.42,103.56,7.86,111.43,7.83
BANG9463,Bangalore,South,31-08-2025 22:30,Night,47,106.56,0.76,4.64,110.3,99.68,10.62,110.38,10.68
BANG9464,Bangalore,East,01-09-2025 08:00,Morning,48,106.51,0.76,14.84,214.52,201.66,12.86,214.5,12.91
BANG9465,Bangalore,Central,30-08-2025 13:36,Afternoon,58,106.64,0.94,5.74,127.86,110.72,17.14,127.81,17.22
BANG9466,Bangalore,West,30-08-2025 01:56,Night,85,106.52,0.57,3.78,111.66,91.06,20.6,111.62,20.52
BANG9467,Bangalore,North,31-08-2025 02:30,Night,81,106.66,0.72,8.93,148.96,142.63,6.33,148.88,6.34
BANG9468,Bangalore,West,02-09-2025 04:51,Night,64,106.75,0.59,14.28,208.59,196.18,12.41,208.53,12.44
BANG9469,Bangalore,East,01-09-2025 18:42,Evening,77,106.61,0.79,5.22,126.88,105.5,21.38,126.89,21.41
BANG9470,Bangalore,West,01-09-2025 21:53,Evening,57,106.53,0.94,8.26,159.06,135.86,23.2,159.15,23.19
BANG9471,Bangalore,West,01-09-2025 18:39,Evening,77,106.66,0.69,4.87,116.73,102.03,14.7,116.72,14.77
BANG9472,Bangalore,South,02-09-2025 04:42,Night,74,106.78,0.68,10.95,177.47,162.89,14.58,177.55,14.67
BANG9473,Bangalore,Central,30-08-2025 02:00,Night,53,106.79,0.89,12.81,190.11,181.5,8.61,190.08,8.58
BANG9474,Bangalore,West,01-09-2025 03:22,Night,58,106.52,0.98,7.16,141.94,124.86,17.08,141.86,17.01
BANG9475,Bangalore,South,02-09-2025 04:25,Night,58,106.67,0.96,6.9,141.15,122.34,18.81,141.11,18.78
BANG9476,Bangalore,East,02-09-2025 04:32,Night,50,106.66,0.71,9.61,155.17,149.43,5.74,155.16,5.79
BANG9477,Bangalore,South,01-09-2025 12:45,Afternoon,51,106.51,0.81,9.3,153.52,146.26,7.26,153.53,7.27
BANG9478,Bangalore,East,01-09-2025 04:09,Night,44,106.57,0.77,11.85,191.52,171.78,19.74,191.55,19.81
BANG9479,Bangalore,East,01-09-2025 05:12,Night,56,106.64,0.98,12.51,197.36,178.42,18.94,197.29,18.94
BANG9480,Bangalore,South,02-09-2025 19:28,Evening,48,106.65,0.86,12.21,186.12,175.42,10.7,186.16,10.7
BANG9481,Bangalore,East,02-09-2025 16:27,Afternoon,49,106.5,0.79,3.65,104.16,89.75,14.41,104.18,14.42
BANG9482,Bangalore,East,02-09-2025 04:51,Night,72,106.68,0.59,5.06,110.25,103.94,6.31,110.28,6.31
BANG9483,Bangalore,South,02-09-2025 17:47,Afternoon,78,106.71,0.83,5.93,124.75,112.66,12.09,124.68,12.18
BANG9484,Bangalore,Central,01-09-2025 15:57,Afternoon,73,106.76,0.82,14.27,207.98,196.08,11.9,208.02,11.86
BANG9485,Bangalore,West,02-09-2025 16:52,Afternoon,80,106.73,0.72,4.88,124.55,102.16,22.39,124.52,22.29
BANG9486,Bangalore,North,01-09-2025 14:33,Afternoon,87,106.57,0.69,5.35,114.94,106.78,8.16,115.0,8.2
BANG9487,Bangalore,North,01-09-2025 00:35,Night,54,106.71,0.81,4.4,118.46,97.35,21.11,118.42,21.03
BANG9488,Bangalore,North,31-08-2025 07:34,Morning,65,106.51,0.84,14.34,221.11,196.66,24.45,221.02,24.36
BANG9489,Bangalore,West,01-09-2025 05:19,Night,64,106.52,0.76,7.78,151.23,131.06,20.17,151.23,20.17
BANG9490,Bangalore,East,01-09-2025 05:41,Night,66,106.6,0.97,10.47,171.43,158.0,13.43,171.53,13.38
BANG9491,Bangalore,North,31-08-2025 14:09,Afternoon,48,106.73,0.64,5.76,129.75,110.96,18.79,129.66,18.75
BANG9492,Bangalore,Central,02-09-2025 04:16,Night,82,106.63,0.84,10.53,178.99,158.62,20.37,179.07,20.32
BANG9493,Bangalore,East,02-09-2025 05:12,Night,60,106.59,0.91,11.76,180.53,170.9,9.63,180.5,9.6
BANG9494,Bangalore,West,30-08-2025 07:28,Morning,58,106.65,0.92,4.27,101.16,96.02,5.14,101.23,5.2
BANG9495,Bangalore,South,30-08-2025 16:31,Afternoon,71,106.58,0.55,5.85,122.37,111.79,10.58,122.42,10.66
BANG9496,Bangalore,South,31-08-2025 09:30,Morning,47,106.79,0.75,13.76,205.04,191.0,14.04,205.05,13.97
BANG9497,Bangalore,North,31-08-2025 01:59,Night,68,106.75,0.65,10.52,180.43,158.57,21.86,180.35,21.82
BANG9498,Bangalore,North,02-09-2025 07:45,Morning,65,106.74,0.56,14.11,213.32,194.47,18.85,213.34,18.77
BANG9499,Bangalore,West,31-08-2025 22:12,Night,66,106.7,0.88,11.97,191.07,173.05,18.02,190.99,18.01
BANG9500,Bangalore,South,01-09-2025 23:05,Night,67,106.79,0.81,14.79,209.96,201.3,8.66,210.01,8.68
BANG9501,Bangalore,Central,02-09-2025 02:05,Night,54,106.6,0.51,9.16,166.79,144.9,21.89,166.79,21.91
BANG9502,Bangalore,East,02-09-2025 14:26,Afternoon,61,106.54,0.81,10.04,160.78,153.67,7.11,160.73,7.15
BANG9503,Bangalore,East,31-08-2025 16:24,Afternoon,69,106.65,0.73,8.03,157.03,133.62,23.41,157.02,23.5
BANG9504,Bangalore,North,02-09-2025 04:45,Night,81,106.78,0.7,11.07,170.49,164.09,6.4,170.47,6.5
BANG9505,Bangalore,South,30-08-2025 05:37,Night,69,106.72,0.82,12.69,192.81,180.26,12.55,192.79,12.51
BANG9506,Bangalore,North,31-08-2025 15:20,Afternoon,88,106.62,0.97,6.11,123.22,114.41,8.81,123.13,8.72
BANG9507,Bangalore,North,02-09-2025 12:27,Afternoon,68,106.62,0.88,12.32,197.7,176.51,21.19,197.67,21.18
BANG9508,Bangalore,South,30-08-2025 18:40,Evening,89,106.52,0.68,14.74,222.87,200.66,22.21,222.84,22.28
BANG9509,Bangalore,East,01-09-2025 22:51,Night,55,106.76,0.61,11.26,187.73,165.98,21.75,187.65,21.84
BANG9510,Bangalore,Central,01-09-2025 05:06,Night,83,106.6,0.98,4.1,108.29,94.3,13.99,108.32,14.0
BANG9511,Bangalore,Central,02-09-2025 00:21,Night,46,106.59,0.51,11.86,189.48,171.9,17.58,189.58,17.56
BANG9512,Bangalore,West,02-09-2025 02:22,Night,74,106.79,0.91,13.86,210.49,192.0,18.49,210.55,18.41
BANG9513,Bangalore,East,02-09-2025 10:58,Morning,51,106.8,1.0,5.09,115.51,104.3,11.21,115.5,11.23
BANG9514,Bangalore,East,01-09-2025 22:34,Night,66,106.56,0.88,14.45,221.92,197.78,24.14,221.86,24.18
BANG9515,Bangalore,North,02-09-2025 13:16,Afternoon,57,106.72,0.62,8.09,142.21,134.26,7.95,142.19,7.86
BANG9516,Bangalore,West,01-09-2025 15:15,Afternoon,71,106.77,0.59,3.58,113.92,89.18,24.74,114.02,24.75
BANG9517,Bangalore,East,30-08-2025 08:25,Morning,85,106.73,0.95,6.98,144.79,123.17,21.62,144.84,21.61
BANG9518,Bangalore,North,01-09-2025 12:30,Afternoon,45,106.79,0.93,12.34,183.71,176.8,6.91,183.67,6.9
BANG9519,Bangalore,West,30-08-2025 13:31,Afternoon,66,106.69,0.8,4.45,105.52,97.84,7.68,105.43,7.63
BANG9520,Bangalore,East,02-09-2025 12:50,Afternoon,58,106.78,0.82,8.76,146.41,140.99,5.42,146.41,5.36
BANG9521,Bangalore,West,30-08-2025 10:15,Morning,88,106.76,0.9,4.03,104.56,93.68,10.88,104.62,10.83
BANG9522,Bangalore,West,01-09-2025 14:33,Afternoon,54,106.79,0.5,4.01,117.16,93.5,23.66,117.23,23.68
BANG9523,Bangalore,North,02-09-2025 08:50,Morning,58,106.55,0.87,4.23,116.56,95.58,20.98,116.58,20.89
BANG9524,Bangalore,Central,31-08-2025 17:22,Afternoon,85,106.65,0.95,5.33,116.06,106.62,9.44,116.02,9.47
BANG9525,Bangalore,South,31-08-2025 05:42,Night,46,106.61,0.58,3.12,99.73,84.5,15.23,99.63,15.17
BANG9526,Bangalore,East,02-09-2025 16:45,Afternoon,62,106.5,0.99,5.91,120.02,112.35,7.67,119.93,7.68
BANG9527,Bangalore,North,30-08-2025 06:50,Morning,80,106.61,0.85,12.51,193.18,178.4,14.78,193.12,14.85
BANG9528,Bangalore,Central,02-09-2025 05:00,Night,63,106.73,0.97,7.42,140.15,127.56,12.59,140.08,12.69
BANG9529,Bangalore,East,30-08-2025 12:13,Afternoon,47,106.7,0.59,3.49,108.94,88.25,20.69,108.84,20.75
BANG9530,Bangalore,West,30-08-2025 10:34,Morning,53,106.54,0.76,9.07,167.41,143.97,23.44,167.44,23.35
BANG9531,Bangalore,East,31-08-2025 14:01,Afternoon,59,106.5,0.99,6.61,143.8,119.35,24.45,143.79,24.48
BANG9532,Bangalore,West,01-09-2025 11:11,Morning,62,106.69,0.8,6.05,130.73,113.84,16.89,130.82,16.93
BANG9533,Bangalore,North,02-09-2025 05:35,Night,75,106.5,0.89,7.51,150.94,128.35,22.59,150.9,22.66
BANG9534,Bangalore,South,01-09-2025 17:22,Afternoon,78,106.56,0.93,5.51,126.08,108.38,17.7,126.16,17.62
BANG9535,Bangalore,South,30-08-2025 18:42,Evening,83,106.59,0.89,9.22,156.68,145.5,11.18,156.7,11.22
BANG9536,Bangalore,North,02-09-2025 03:30,Night,72,106.59,0.51,8.15,147.12,134.8,12.32,147.02,12.41
BANG9537,Bangalore,West,01-09-2025 08:57,Morning,87,106.79,0.86,4.48,121.21,98.2,23.01,121.28,23.0
BANG9538,Bangalore,Central,01-09-2025 03:08,Night,43,106.74,0.61,9.48,168.99,148.17,20.82,169.03,20.78
BANG9539,Bangalore,East,01-09-2025 23:33,Night,62,106.79,0.74,12.13,186.22,174.7,11.52,186.27,11.48
BANG9540,Bangalore,Central,30-08-2025 20:56,Evening,69,106.55,0.97,10.49,172.33,158.18,14.15,172.42,14.12
BANG9541,Bangalore,West,31-08-2025 06:04,Morning,50,106.7,0.73,5.98,127.23,113.15,14.08,127.25,14.06
BANG9542,Bangalore,Central,30-08-2025 05:57,Night,85,106.69,0.78,5.82,123.7,111.54,12.16,123.6,12.07
BANG9543,Bangalore,West,02-09-2025 23:36,Night,57,106.8,0.63,11.26,186.96,166.0,20.96,186.97,21.05
BANG9544,Bangalore,East,31-08-2025 01:06,Night,47,106.78,0.59,11.95,192.14,172.89,19.25,192.21,19.35
BANG9545,Bangalore,North,30-08-2025 04:43,Night,62,106.66,0.51,6.84,136.68,121.73,14.95,136.64,14.94
BANG9546,Bangalore,North,02-09-2025 01:29,Night,50,106.6,0.71,5.99,124.26,113.2,11.06,124.29,11.04
BANG9547,Bangalore,West,01-09-2025 21:45,Evening,50,106.58,0.89,6.42,130.91,117.49,13.42,130.86,13.49
BANG9548,Bangalore,West,02-09-2025 22:27,Night,70,106.69,0.77,11.89,182.49,172.24,10.25,182.55,10.18
BANG9549,Bangalore,East,01-09-2025 05:41,Night,45,106.57,0.9,10.52,164.15,158.48,5.67,164.2,5.59
BANG9550,Bangalore,South,30-08-2025 21:20,Evening,59,106.6,0.66,8.8,161.42,141.3,20.12,161.49,20.04
BANG9551,Bangalore,South,02-09-2025 11:55,Morning,72,106.57,0.53,4.51,108.69,98.38,10.31,108.66,10.38
BANG9552,Bangalore,East,01-09-2025 04:14,Night,61,106.69,0.57,3.31,91.93,86.44,5.49,91.97,5.41
BANG9553,Bangalore,East,02-09-2025 15:48,Afternoon,40,106.73,0.74,6.83,130.25,121.66,8.59,130.31,8.6
BANG9554,Bangalore,North,02-09-2025 15:57,Afternoon,50,106.69,0.94,12.4,182.67,177.34,5.33,182.75,5.27
BANG9555,Bangalore,South,30-08-2025 18:11,Evening,73,106.64,0.85,6.72,125.77,120.52,5.25,125.67,5.29
BANG9556,Bangalore,South,02-09-2025 22:59,Night,84,106.76,0.96,7.56,136.37,128.98,7.39,136.38,7.48
BANG9557,Bangalore,East,02-09-2025 07:03,Morning,88,106.5,0.72,6.63,143.17,119.55,23.62,143.11,23.68
BANG9558,Bangalore,West,31-08-2025 04:49,Night,44,106.55,0.85,5.38,116.36,107.07,9.29,116.27,9.32
